ULTIMA_COMPRA;REFERENCIA;RECENCIA_DIAS;IMPORTE_VENTA;FRECUENCIA
2010-09-15 10:53:00;2010-12-31;106;1175.78;44
2010-09-22 16:17:00;2010-12-31;99;860.0800000000004;38
2010-12-16 15:40:00;2010-12-31;14;76.55;4
2010-06-16 14:25:00;2010-12-31;197;108.0;7
2010-09-15 14:45:00;2010-12-31;106;875.3100000000001;141
2010-01-25 15:36:00;2010-12-31;339;215.46;18
2010-03-28 12:22:00;2010-12-31;277;131.24999999999997;9
2010-11-11 16:29:00;2010-12-31;49;920.8100000000001;83
2010-01-26 17:11:00;2010-12-31;338;48.96;1
2010-09-14 16:15:00;2010-12-31;107;428.66000000000014;58
2010-11-14 16:32:00;2010-12-31;46;620.73;171
2010-07-27 09:53:00;2010-12-31;156;58.5;3
2010-12-02 11:02:00;2010-12-31;28;3800.9599999999973;249
2010-10-11 10:04:00;2010-12-31;80;854.5500000000001;42
2010-12-02 11:57:00;2010-12-31;28;1970.7100000000012;232
2010-05-12 09:42:00;2010-12-31;232;135.60000000000002;14
2010-10-03 12:56:00;2010-12-31;88;266.4;14
2010-05-24 10:43:00;2010-12-31;220;93.8;6
2010-12-02 18:15:00;2010-12-31;28;5008.979999999998;494
2010-12-03 15:19:00;2010-12-31;27;1229.320000000002;205
2010-11-03 13:46:00;2010-12-31;57;707.7899999999998;53
2010-11-10 13:23:00;2010-12-31;50;2113.1600000000008;193
2010-10-27 13:59:00;2010-12-31;64;1157.7700000000002;48
2010-12-15 09:07:00;2010-12-31;15;2160.769999999999;74
2010-02-25 13:20:00;2010-12-31;308;285.6;8
2010-04-29 08:47:00;2010-12-31;245;404.69999999999993;5
2010-12-05 16:00:00;2010-12-31;25;1319.3800000000006;112
2010-11-18 11:40:00;2010-12-31;42;195.0;2
2010-08-25 13:08:00;2010-12-31;127;1182.2400000000002;14
2010-12-06 15:06:00;2010-12-31;24;2025.4400000000005;54
2010-11-28 14:57:00;2010-12-31;32;1546.0700000000013;200
2010-10-11 12:33:00;2010-12-31;80;656.1599999999996;41
2010-12-12 13:37:00;2010-12-31;18;770.3700000000011;99
2010-12-16 11:11:00;2010-12-31;14;1119.55;29
2010-12-14 13:31:00;2010-12-31;16;6546.969999999981;709
2010-11-17 10:55:00;2010-12-31;43;604.1999999999996;137
2010-12-10 10:56:00;2010-12-31;20;326.95000000000005;44
2010-11-08 10:49:00;2010-12-31;52;1251.65;64
2010-07-15 12:30:00;2010-12-31;168;1656.2599999999998;69
2010-11-30 10:43:00;2010-12-31;30;5587.469999999997;304
2010-09-28 10:42:00;2010-12-31;93;651.4099999999999;12
2010-10-01 10:24:00;2010-12-31;90;239.10000000000008;13
2010-11-01 16:24:00;2010-12-31;59;7246.269999999995;380
2010-08-02 11:25:00;2010-12-31;150;900.1799999999998;27
2010-11-01 10:08:00;2010-12-31;59;516.28;22
2010-07-16 11:35:00;2010-12-31;167;1220.9;35
2010-11-25 14:03:00;2010-12-31;35;2143.8400000000006;64
2010-08-31 12:35:00;2010-12-31;121;289.59999999999997;77
2010-07-26 12:33:00;2010-12-31;157;90.42;3
2010-06-04 11:32:00;2010-12-31;209;182.64000000000001;2
2010-12-09 09:27:00;2010-12-31;21;958.8400000000003;48
2010-09-22 14:47:00;2010-12-31;99;6781.799999999999;97
2010-12-09 12:49:00;2010-12-31;21;4002.7399999999993;86
2010-11-30 19:35:00;2010-12-31;30;2898.800000000001;103
2010-10-21 15:39:00;2010-12-31;70;3777.2000000000003;120
2010-12-06 11:03:00;2010-12-31;24;1269.7699999999998;80
2010-09-09 18:56:00;2010-12-31;112;132.04;13
2010-09-10 11:09:00;2010-12-31;111;221.64999999999992;32
2010-11-18 12:08:00;2010-12-31;42;201.73000000000002;46
2010-11-04 13:32:00;2010-12-31;56;548.5;36
2010-12-10 17:26:00;2010-12-31;20;102.35000000000001;18
2010-12-02 14:09:00;2010-12-31;28;1785.940000000001;338
2010-11-25 11:58:00;2010-12-31;35;645.1899999999999;36
2010-11-15 14:09:00;2010-12-31;45;2646.18;413
2010-11-09 14:13:00;2010-12-31;51;401.15;70
2010-11-28 13:26:00;2010-12-31;32;851.3600000000004;93
2010-10-03 15:48:00;2010-12-31;88;628.2099999999995;79
2010-11-24 12:43:00;2010-12-31;36;237.41999999999996;49
2010-02-26 13:26:00;2010-12-31;307;3537.820999999999;76
2010-11-08 15:00:00;2010-12-31;52;503.82;19
2010-11-22 12:33:00;2010-12-31;38;4610.439999999997;468
2010-10-03 14:13:00;2010-12-31;88;265.98999999999995;49
2010-07-28 11:35:00;2010-12-31;155;256.95;2
2010-05-20 18:00:00;2010-12-31;224;110.99999999999999;4
2010-10-07 15:09:00;2010-12-31;84;2887.4100000000008;70
2010-12-02 13:36:00;2010-12-31;28;2536.4500000000007;138
2010-11-15 11:01:00;2010-12-31;45;1512.39;201
2010-10-19 14:30:00;2010-12-31;72;2112.2100000000005;147
2010-10-05 12:39:00;2010-12-31;86;250.85000000000002;17
2010-04-27 17:12:00;2010-12-31;247;192.12000000000003;14
2010-12-19 14:03:00;2010-12-31;11;571.2599999999999;88
2010-05-09 12:12:00;2010-12-31;235;730.4200000000002;103
2010-10-27 09:20:00;2010-12-31;64;225.3;6
2010-09-29 14:05:00;2010-12-31;92;660.0;4
2010-11-22 15:29:00;2010-12-31;38;994.3799999999998;50
2010-12-09 12:59:00;2010-12-31;21;802.1300000000001;108
2010-11-02 12:35:00;2010-12-31;58;716.62;35
2010-10-28 19:20:00;2010-12-31;63;1674.98;122
2010-11-25 15:26:00;2010-12-31;35;2289.76;109
2010-11-03 13:50:00;2010-12-31;57;313.61;18
2010-07-16 09:42:00;2010-12-31;167;175.5;6
2010-12-06 13:22:00;2010-12-31;24;382.3799999999999;59
2010-09-28 15:26:00;2010-12-31;93;1111.5500000000002;70
2010-10-29 15:04:00;2010-12-31;62;1273.4700000000005;80
2010-12-02 12:10:00;2010-12-31;28;254.39999999999998;8
2010-10-05 13:21:00;2010-12-31;86;1921.91;92
2010-11-14 16:16:00;2010-12-31;46;2746.909999999999;244
2010-11-03 13:13:00;2010-12-31;57;147.6;9
2010-02-18 08:49:00;2010-12-31;315;51.0;1
2010-12-01 15:35:00;2010-12-31;29;2433.76;97
2010-02-04 09:59:00;2010-12-31;329;221.69000000000003;11
2010-12-13 11:29:00;2010-12-31;17;2120.170000000001;192
2010-11-30 14:28:00;2010-12-31;30;1323.6500000000008;125
2010-12-12 16:14:00;2010-12-31;18;5765.919999999996;796
2010-12-05 14:25:00;2010-12-31;25;1548.2000000000012;206
2010-11-26 11:24:00;2010-12-31;34;1729.7500000000016;156
2010-11-28 13:21:00;2010-12-31;32;598.5199999999999;131
2010-06-23 13:21:00;2010-12-31;190;110.94999999999997;25
2010-11-29 12:46:00;2010-12-31;31;1007.2800000000002;78
2010-11-21 13:00:00;2010-12-31;39;794.91;48
2010-09-29 12:11:00;2010-12-31;92;332.4200000000001;7
2010-09-29 13:14:00;2010-12-31;92;2686.850000000002;228
2010-11-17 12:24:00;2010-12-31;43;1647.1699999999996;75
2010-07-11 14:07:00;2010-12-31;172;163.91999999999996;37
2010-01-25 11:18:00;2010-12-31;339;83.14000000000001;16
2010-08-05 16:35:00;2010-12-31;147;199.45000000000002;17
2010-04-23 10:45:00;2010-12-31;251;784.0800000000003;29
2010-12-14 11:01:00;2010-12-31;16;1341.480000000001;151
2010-12-13 17:40:00;2010-12-31;17;3970.9399999999973;236
2010-11-15 13:32:00;2010-12-31;45;262.4;42
2010-12-20 13:11:00;2010-12-31;10;14564.69000000009;1478
2010-11-08 13:05:00;2010-12-31;52;3271.490000000001;269
2010-08-17 10:16:00;2010-12-31;135;376.34;29
2010-12-22 13:48:00;2010-12-31;8;3148.93;268
2010-12-22 11:07:00;2010-12-31;8;1950.1500000000003;37
2010-11-07 10:44:00;2010-12-31;53;1824.0600000000006;212
2010-11-09 16:03:00;2010-12-31;51;3166.5399999999972;515
2010-03-26 13:44:00;2010-12-31;279;285.84000000000003;13
2010-06-27 10:23:00;2010-12-31;186;982.5899999999999;33
2010-11-25 10:51:00;2010-12-31;35;2216.49;121
2010-10-19 15:07:00;2010-12-31;72;1038.0299999999997;70
2010-12-10 11:51:00;2010-12-31;20;10260.839999999997;122
2010-12-13 12:50:00;2010-12-31;17;2079.9;135
2010-02-03 15:23:00;2010-12-31;330;349.25;23
2010-11-28 12:15:00;2010-12-31;32;2072.080000000001;310
2010-08-12 15:48:00;2010-12-31;140;1294.4099999999999;53
2010-10-15 08:26:00;2010-12-31;76;311.09000000000003;33
2010-11-16 14:05:00;2010-12-31;44;587.6899999999999;50
2010-10-24 14:45:00;2010-12-31;67;693.81;70
2010-11-24 12:36:00;2010-12-31;36;346.20999999999975;99
2010-10-24 12:00:00;2010-12-31;67;982.2700000000004;187
2010-11-23 11:35:00;2010-12-31;37;1700.8399999999992;89
2010-04-22 14:57:00;2010-12-31;252;835.3400000000006;203
2010-02-23 12:51:00;2010-12-31;310;349.04999999999995;5
2010-11-14 16:05:00;2010-12-31;46;75.6;2
2010-12-17 09:22:00;2010-12-31;13;3605.2099999999987;124
2010-11-14 11:10:00;2010-12-31;46;1654.6300000000008;188
2010-07-18 12:01:00;2010-12-31;165;679.4400000000004;115
2010-10-01 09:02:00;2010-12-31;90;1616.44;68
2010-12-13 13:25:00;2010-12-31;17;1927.5100000000004;87
2010-10-18 14:57:00;2010-12-31;73;2660.0;12
2010-09-30 17:15:00;2010-12-31;91;919.7000000000003;47
2010-09-13 10:51:00;2010-12-31;108;371.59000000000003;23
2010-09-22 13:07:00;2010-12-31;99;395.68999999999994;39
2010-10-10 15:06:00;2010-12-31;81;161.65000000000003;31
2010-10-18 17:11:00;2010-12-31;73;2782.339999999999;256
2010-12-02 19:59:00;2010-12-31;28;1381.1000000000017;239
2010-08-08 14:51:00;2010-12-31;144;460.7099999999998;74
2010-12-02 17:51:00;2010-12-31;28;70.80000000000001;2
2010-12-12 11:26:00;2010-12-31;18;644.0999999999996;75
2010-10-03 14:36:00;2010-12-31;88;105.56;25
2010-07-09 15:20:00;2010-12-31;174;14.850000000000001;1
2010-06-13 15:48:00;2010-12-31;200;295.2;48
2010-11-21 15:28:00;2010-12-31;39;728.4799999999997;176
2010-10-14 13:48:00;2010-12-31;77;705.6499999999997;121
2010-11-22 12:44:00;2010-12-31;38;986.2199999999996;82
2010-05-10 15:08:00;2010-12-31;234;135.39000000000001;16
2010-12-03 11:42:00;2010-12-31;27;79.5;6
2010-10-11 12:06:00;2010-12-31;80;2656.96;157
2010-11-07 12:51:00;2010-12-31;53;2660.970000000001;402
2010-12-01 13:54:00;2010-12-31;29;509.9999999999999;62
2010-09-12 12:47:00;2010-12-31;109;423.85;34
2010-03-23 12:13:00;2010-12-31;282;229.4699999999999;57
2010-11-25 13:38:00;2010-12-31;35;1318.3899999999999;48
2010-05-19 13:07:00;2010-12-31;225;162.07000000000002;40
2010-11-14 14:49:00;2010-12-31;46;474.5399999999999;82
2010-11-11 15:56:00;2010-12-31;49;471.84;29
2010-02-21 15:47:00;2010-12-31;312;205.35999999999999;31
2010-03-16 13:00:00;2010-12-31;289;143.86;23
2010-11-30 14:07:00;2010-12-31;30;720.91;77
2010-12-22 13:17:00;2010-12-31;8;18464.47000000021;3785
2010-08-29 13:35:00;2010-12-31;123;5247.929999999999;114
2010-12-12 14:49:00;2010-12-31;18;1190.57;19
2010-11-14 10:14:00;2010-12-31;46;884.64;9
2010-11-09 10:58:00;2010-12-31;51;24.350000000000005;10
2010-09-22 09:19:00;2010-12-31;99;604.3300000000002;38
2010-10-20 16:01:00;2010-12-31;71;877.6999999999998;14
2010-01-28 13:02:00;2010-12-31;336;76.32000000000001;1
2010-11-18 13:04:00;2010-12-31;42;295.13;19
2010-11-10 13:36:00;2010-12-31;50;951.7600000000002;48
2010-11-19 16:33:00;2010-12-31;41;121.7;2
2010-11-02 11:41:00;2010-12-31;58;190.47;9
2010-11-28 10:24:00;2010-12-31;32;788.88;35
2010-06-16 14:41:00;2010-12-31;197;896.8;40
2010-12-16 13:00:00;2010-12-31;14;1517.91;83
2010-11-24 15:26:00;2010-12-31;36;1170.33;158
2010-10-20 15:16:00;2010-12-31;71;588.2200000000001;38
2010-12-13 15:36:00;2010-12-31;17;3599.6799999999994;210
2010-11-09 09:23:00;2010-12-31;51;2183.2499999999995;98
2010-11-25 16:32:00;2010-12-31;35;462.75;29
2010-09-23 18:24:00;2010-12-31;98;1326.0400000000006;62
2010-08-12 16:38:00;2010-12-31;140;338.65;21
2010-11-18 10:37:00;2010-12-31;42;1018.7100000000004;50
2010-09-28 10:40:00;2010-12-31;93;2124.4600000000005;109
2010-09-12 10:47:00;2010-12-31;109;215.22;15
2010-01-31 15:52:00;2010-12-31;333;106.67999999999998;7
2010-12-13 13:50:00;2010-12-31;17;2671.01;161
2010-10-26 09:45:00;2010-12-31;65;1541.9799999999996;98
2010-12-16 17:53:00;2010-12-31;14;993.3399999999999;32
2010-10-21 10:10:00;2010-12-31;70;1078.4599999999998;25
2010-03-15 11:33:00;2010-12-31;290;279.79999999999995;18
2010-12-21 15:05:00;2010-12-31;9;242291.9100000002;1711
2010-07-04 13:27:00;2010-12-31;179;276.75;21
2010-10-19 13:12:00;2010-12-31;72;4322.5;397
2010-11-22 13:59:00;2010-12-31;38;2358.02;373
2010-04-29 20:27:00;2010-12-31;245;62.5;4
2010-11-10 16:05:00;2010-12-31;50;1379.520000000001;186
2010-07-14 12:19:00;2010-12-31;169;1333.3199999999993;129
2010-11-16 12:28:00;2010-12-31;44;1946.2800000000004;54
2010-10-20 13:26:00;2010-12-31;71;523.5999999999998;135
2010-10-06 15:33:00;2010-12-31;85;612.6500000000001;89
2010-10-08 13:31:00;2010-12-31;83;534.4599999999997;77
2010-10-05 13:21:00;2010-12-31;86;490.59999999999974;68
2010-10-08 14:40:00;2010-12-31;83;913.9500000000003;42
2010-12-14 10:34:00;2010-12-31;16;13933.72000000003;889
2010-09-20 15:03:00;2010-12-31;101;111.63000000000001;12
2010-03-16 09:39:00;2010-12-31;289;1149.7600000000002;136
2010-06-08 13:39:00;2010-12-31;205;1127.45;55
2010-07-12 10:23:00;2010-12-31;171;347.59;45
2010-12-07 12:49:00;2010-12-31;23;2047.8999999999999;104
2010-07-18 14:25:00;2010-12-31;165;173.66000000000003;14
2010-11-16 12:22:00;2010-12-31;44;462.1500000000002;138
2010-11-10 12:32:00;2010-12-31;50;5808.549999999999;91
2010-04-26 09:48:00;2010-12-31;248;184.90999999999997;14
2010-05-09 14:32:00;2010-12-31;235;403.39;24
2010-11-23 11:51:00;2010-12-31;37;850.6999999999997;42
2010-12-14 13:19:00;2010-12-31;16;30213.83000000002;936
2010-11-17 15:42:00;2010-12-31;43;376.20000000000005;13
2010-10-07 09:53:00;2010-12-31;84;1462.81;84
2010-04-30 17:18:00;2010-12-31;244;146.56000000000003;21
2010-12-12 12:44:00;2010-12-31;18;400.6299999999997;142
2010-05-12 13:08:00;2010-12-31;232;3319.380000000001;148
2010-10-21 18:31:00;2010-12-31;70;885.830000000001;235
2010-11-04 18:56:00;2010-12-31;56;773.6800000000001;25
2010-12-01 09:37:00;2010-12-31;29;2527.680000000001;205
2010-11-12 14:51:00;2010-12-31;48;422.6299999999999;55
2010-11-24 12:40:00;2010-12-31;36;1153.5400000000002;95
2010-10-10 13:26:00;2010-12-31;81;992.4599999999999;67
2010-04-01 19:46:00;2010-12-31;273;244.31;15
2010-07-08 14:18:00;2010-12-31;175;636.04;33
2010-12-01 15:37:00;2010-12-31;29;983.57;60
2010-09-30 15:14:00;2010-12-31;91;593.4699999999998;42
2010-10-20 12:26:00;2010-12-31;71;880.96;55
2010-09-23 11:46:00;2010-12-31;98;2012.7200000000028;281
2010-12-09 19:23:00;2010-12-31;21;2767.280000000002;297
2010-10-11 11:53:00;2010-12-31;80;266.6599999999999;68
2010-03-31 11:09:00;2010-12-31;274;390.68999999999994;28
2010-09-30 11:37:00;2010-12-31;91;139.2;2
2010-12-06 12:23:00;2010-12-31;24;1504.9699999999993;37
2010-12-16 13:43:00;2010-12-31;14;4023.19;168
2010-11-25 13:29:00;2010-12-31;35;1242.9600000000019;284
2010-10-17 14:49:00;2010-12-31;74;411.0;7
2010-12-16 19:22:00;2010-12-31;14;3017.6700000000023;386
2010-10-28 17:46:00;2010-12-31;63;746.05;83
2010-09-23 13:04:00;2010-12-31;98;973.0700000000002;67
2010-09-21 12:07:00;2010-12-31;100;235.77;45
2010-10-25 13:07:00;2010-12-31;66;226.42000000000002;11
2010-11-25 13:08:00;2010-12-31;35;115.77;27
2010-08-19 14:34:00;2010-12-31;133;325.4500000000001;65
2010-12-16 19:19:00;2010-12-31;14;1264.1300000000015;276
2010-04-28 13:26:00;2010-12-31;246;345.25;43
2010-11-10 11:47:00;2010-12-31;50;597.1599999999999;53
2010-02-23 12:35:00;2010-12-31;310;124.75;19
2010-06-11 13:30:00;2010-12-31;202;199.35;37
2010-10-22 15:57:00;2010-12-31;69;190.57999999999996;14
2010-12-01 12:43:00;2010-12-31;29;907.38;208
2010-11-12 16:42:00;2010-12-31;48;2258.4300000000003;107
2010-12-20 13:21:00;2010-12-31;10;10956.280000000006;224
2010-10-10 12:04:00;2010-12-31;81;1056.4199999999998;63
2010-12-16 16:05:00;2010-12-31;14;6047.020000000001;164
2010-08-11 15:21:00;2010-12-31;141;401.08;100
2010-12-21 13:49:00;2010-12-31;9;2823.62;36
2010-05-27 20:31:00;2010-12-31;217;196.25000000000003;14
2010-12-07 14:58:00;2010-12-31;23;7845.79;185
2010-10-26 09:47:00;2010-12-31;65;2712.8499999999985;142
2010-12-13 11:44:00;2010-12-31;17;992.5500000000001;45
2010-09-30 14:07:00;2010-12-31;91;579.8499999999997;34
2010-04-26 10:26:00;2010-12-31;248;50.48;3
2010-12-08 10:21:00;2010-12-31;22;3010.1000000000004;98
2010-07-26 13:07:00;2010-12-31;157;1351.5500000000006;72
2010-10-29 14:44:00;2010-12-31;62;593.5;9
2010-12-06 10:24:00;2010-12-31;24;2206.9900000000002;134
2010-08-17 12:36:00;2010-12-31;135;310.15;18
2010-01-24 13:37:00;2010-12-31;340;61.349999999999994;4
2010-09-05 11:04:00;2010-12-31;116;306.36;18
2010-10-10 10:22:00;2010-12-31;81;912.4300000000002;96
2010-11-23 14:42:00;2010-12-31;37;4517.119999999995;218
2010-11-22 09:22:00;2010-12-31;38;1914.8000000000002;81
2010-11-08 09:42:00;2010-12-31;52;1380.9100000000003;65
2010-09-21 14:22:00;2010-12-31;100;192.01999999999998;13
2010-03-23 15:36:00;2010-12-31;282;117.04999999999998;9
2010-12-08 15:33:00;2010-12-31;22;4263.159999999999;211
2010-08-22 14:54:00;2010-12-31;130;382.80999999999995;18
2010-12-17 11:40:00;2010-12-31;13;4474.4800000000005;296
2010-08-29 10:45:00;2010-12-31;123;2761.22;145
2010-03-28 12:52:00;2010-12-31;277;307.25;28
2010-04-26 10:29:00;2010-12-31;248;140.55;10
2010-06-29 12:26:00;2010-12-31;184;241.45;13
2010-12-02 16:38:00;2010-12-31;28;813.1199999999999;40
2010-11-17 09:53:00;2010-12-31;43;1170.0000000000005;73
2010-11-01 12:50:00;2010-12-31;59;307.55999999999995;16
2010-02-18 16:16:00;2010-12-31;315;307.3;17
2010-11-15 09:49:00;2010-12-31;45;159.93999999999997;12
2010-06-07 13:42:00;2010-12-31;206;90.96000000000001;7
2010-08-25 14:38:00;2010-12-31;127;110.64999999999999;15
2010-04-22 18:16:00;2010-12-31;252;476.87999999999994;28
2010-11-30 17:45:00;2010-12-31;30;1213.6;69
2010-04-12 10:24:00;2010-12-31;262;303.63;19
2010-06-22 16:54:00;2010-12-31;191;396.91;25
2010-11-02 09:06:00;2010-12-31;58;633.9900000000001;24
2010-12-13 10:31:00;2010-12-31;17;3629.950000000002;473
2010-07-20 14:07:00;2010-12-31;163;300.31;16
2010-11-23 15:59:00;2010-12-31;37;550.57;37
2010-12-12 10:48:00;2010-12-31;18;4654.43;365
2010-09-27 16:34:00;2010-12-31;94;1502.98;2
2010-10-31 14:50:00;2010-12-31;60;549.9899999999999;85
2010-09-26 15:50:00;2010-12-31;95;110.03999999999999;9
2010-11-14 12:47:00;2010-12-31;46;519.29;40
2010-03-28 15:44:00;2010-12-31;277;686.7600000000001;18
2010-12-05 12:08:00;2010-12-31;25;629.5799999999999;93
2010-11-17 13:09:00;2010-12-31;43;170.50000000000006;28
2010-04-20 12:13:00;2010-12-31;254;185.80000000000004;37
2010-12-05 11:57:00;2010-12-31;25;1090.8700000000003;177
2010-05-07 14:10:00;2010-12-31;237;160.46;32
2010-11-09 12:15:00;2010-12-31;51;2849.519999999998;167
2010-09-07 14:16:00;2010-12-31;114;512.6099999999999;59
2010-08-02 17:19:00;2010-12-31;150;167.45;32
2010-11-24 17:15:00;2010-12-31;36;767.47;35
2010-12-08 08:43:00;2010-12-31;22;1286.4500000000003;72
2010-08-11 12:52:00;2010-12-31;141;157.70000000000002;9
2010-11-25 12:40:00;2010-12-31;35;2895.1999999999985;129
2010-12-16 10:43:00;2010-12-31;14;3094.5999999999976;207
2010-05-07 09:00:00;2010-12-31;237;385.2;10
2010-02-12 15:47:00;2010-12-31;321;0.0;1
2010-11-16 17:23:00;2010-12-31;44;7017.300000000001;76
2010-12-14 09:50:00;2010-12-31;16;1380.6199999999994;94
2010-01-28 14:31:00;2010-12-31;336;842.8200000000003;46
2010-03-19 15:14:00;2010-12-31;286;322.69;1
2010-07-29 10:06:00;2010-12-31;154;94.8;7
2010-10-28 17:37:00;2010-12-31;63;485.85999999999996;20
2010-06-29 10:08:00;2010-12-31;184;297.0;2
2010-09-23 09:11:00;2010-12-31;98;1810.8200000000002;101
2010-10-12 15:46:00;2010-12-31;79;654.57;67
2010-10-17 13:01:00;2010-12-31;74;915.2800000000001;74
2010-06-18 15:42:00;2010-12-31;195;299.85999999999996;18
2010-12-16 10:28:00;2010-12-31;14;3046.5999999999985;132
2010-09-29 12:39:00;2010-12-31;92;211.79999999999995;9
2010-10-05 11:54:00;2010-12-31;86;3512.62;147
2010-04-19 10:19:00;2010-12-31;255;150.0;1
2010-10-08 17:07:00;2010-12-31;83;437.4;12
2010-10-28 09:45:00;2010-12-31;63;1039.55;49
2010-10-31 12:22:00;2010-12-31;60;310.56;11
2010-12-16 11:35:00;2010-12-31;14;8399.799999999985;395
2010-10-18 15:52:00;2010-12-31;73;1468.2600000000016;180
2010-03-19 11:52:00;2010-12-31;286;318.06;14
2010-10-11 14:46:00;2010-12-31;80;3310.489999999998;167
2010-10-12 17:17:00;2010-12-31;79;901.07;22
2010-11-14 14:37:00;2010-12-31;46;1563.03;88
2010-08-22 13:37:00;2010-12-31;130;5874.650000000001;187
2010-09-23 14:09:00;2010-12-31;98;2478.7309999999998;153
2010-07-22 10:51:00;2010-12-31;161;180.75;11
2010-06-03 10:26:00;2010-12-31;210;351.9;8
2010-11-24 11:18:00;2010-12-31;36;1039.9400000000003;68
2010-12-02 18:23:00;2010-12-31;28;83.52;7
2010-12-08 14:58:00;2010-12-31;22;6564.0;39
2010-11-09 10:31:00;2010-12-31;51;2038.4600000000007;92
2010-11-24 13:53:00;2010-12-31;36;1230.4200000000005;67
2010-11-16 14:09:00;2010-12-31;44;1707.0599999999995;158
2010-10-22 14:58:00;2010-12-31;69;1511.7000000000005;52
2010-12-14 12:18:00;2010-12-31;16;557.3399999999996;99
2010-08-13 12:34:00;2010-12-31;139;816.6;43
2010-03-16 10:51:00;2010-12-31;289;334.45000000000005;21
2010-06-22 14:58:00;2010-12-31;191;116.18;6
2010-09-24 10:29:00;2010-12-31;97;1397.08;42
2010-07-06 14:57:00;2010-12-31;177;256.70000000000005;13
2010-10-17 13:09:00;2010-12-31;74;436.9999999999999;66
2010-12-16 12:11:00;2010-12-31;14;2941.7100000000005;266
2010-01-24 11:35:00;2010-12-31;340;185.06000000000003;27
2010-11-14 13:04:00;2010-12-31;46;3038.4500000000003;57
2010-02-08 12:56:00;2010-12-31;325;120.6;8
2010-10-08 12:08:00;2010-12-31;83;832.8;16
2010-03-31 09:40:00;2010-12-31;274;691.5999999999999;50
2010-10-19 12:10:00;2010-12-31;72;552.3499999999999;30
2010-01-18 08:58:00;2010-12-31;346;202.35000000000002;13
2010-04-01 09:03:00;2010-12-31;273;571.76;33
2010-09-22 15:23:00;2010-12-31;99;537.36;20
2010-11-21 13:51:00;2010-12-31;39;12163.280000000008;363
2010-12-09 12:24:00;2010-12-31;21;1578.3700000000001;234
2010-10-26 11:17:00;2010-12-31;65;1472.9999999999998;53
2010-12-03 15:25:00;2010-12-31;27;1634.1300000000006;131
2010-11-09 15:20:00;2010-12-31;51;1384.88;137
2010-07-05 15:09:00;2010-12-31;178;13.919999999999998;1
2010-12-14 11:29:00;2010-12-31;16;1365.4099999999994;109
2010-11-09 10:29:00;2010-12-31;51;702.9600000000002;39
2010-10-27 15:40:00;2010-12-31;64;615.2;75
2010-11-30 11:07:00;2010-12-31;30;1097.1399999999999;48
2010-09-20 16:30:00;2010-12-31;101;68.44;1
2010-12-14 11:04:00;2010-12-31;16;3625.38;178
2010-09-02 16:39:00;2010-12-31;119;104.10000000000001;5
2010-09-28 16:56:00;2010-12-31;93;1404.6800000000007;80
2010-12-23 14:58:00;2010-12-31;7;152766.26999999944;5610
2010-11-03 09:51:00;2010-12-31;57;1021.4;36
2010-12-15 14:35:00;2010-12-31;15;3146.569999999995;177
2010-11-29 08:23:00;2010-12-31;31;1301.7099999999998;67
2010-10-04 14:33:00;2010-12-31;87;1773.97;57
2010-04-22 11:28:00;2010-12-31;252;1123.75;29
