TIENDA_ID;DIA_ID;VISITAS;VENTAS;KEY_CONVERSION
Tienda 7;2019-08-02;63;27;Tienda 7_20190802
Tienda 7;2019-08-03;279;43;Tienda 7_20190803
Tienda 7;2019-08-04;279;36;Tienda 7_20190804
Tienda 7;2019-08-05;151;33;Tienda 7_20190805
Tienda 7;2019-08-06;300;42;Tienda 7_20190806
Tienda 7;2019-08-07;362;56;Tienda 7_20190807
Tienda 7;2019-08-08;67;27;Tienda 7_20190808
Tienda 7;2019-08-09;253;39;Tienda 7_20190809
Tienda 7;2019-08-10;251;48;Tienda 7_20190810
Tienda 7;2019-08-11;76;55;Tienda 7_20190811
Tienda 7;2019-08-12;236;42;Tienda 7_20190812
Tienda 7;2019-08-13;90;50;Tienda 7_20190813
Tienda 7;2019-08-14;434;105;Tienda 7_20190814
Tienda 7;2019-08-15;130;22;Tienda 7_20190815
Tienda 7;2019-08-16;262;64;Tienda 7_20190816
Tienda 7;2019-08-17;125;24;Tienda 7_20190817
Tienda 7;2019-08-18;236;43;Tienda 7_20190818
Tienda 7;2019-08-19;58;14;Tienda 7_20190819
Tienda 7;2019-08-20;116;22;Tienda 7_20190820
Tienda 7;2019-08-21;563;102;Tienda 7_20190821
Tienda 7;2019-08-22;404;103;Tienda 7_20190822
Tienda 7;2019-08-23;312;70;Tienda 7_20190823
Tienda 7;2019-08-24;403;91;Tienda 7_20190824
Tienda 7;2019-08-25;619;106;Tienda 7_20190825
Tienda 7;2019-08-26;104;17;Tienda 7_20190826
Tienda 7;2019-08-27;395;58;Tienda 7_20190827
Tienda 7;2019-08-28;359;75;Tienda 7_20190828
Tienda 7;2019-08-29;584;100;Tienda 7_20190829
Tienda 7;2019-08-30;293;95;Tienda 7_20190830
Tienda 7;2019-08-31;225;32;Tienda 7_20190831
Tienda 7;2019-09-01;290;40;Tienda 7_20190901
Tienda 7;2019-09-02;149;32;Tienda 7_20190902
Tienda 7;2019-09-03;377;71;Tienda 7_20190903
Tienda 7;2019-09-04;302;43;Tienda 7_20190904
Tienda 7;2019-09-05;1113;142;Tienda 7_20190905
Tienda 7;2019-09-06;79;42;Tienda 7_20190906
Tienda 7;2019-09-07;171;55;Tienda 7_20190907
Tienda 7;2019-09-08;165;63;Tienda 7_20190908
Tienda 7;2019-09-09;62;9;Tienda 7_20190909
Tienda 7;2019-09-10;311;46;Tienda 7_20190910
Tienda 7;2019-09-11;368;114;Tienda 7_20190911
Tienda 7;2019-09-12;63;20;Tienda 7_20190912
Tienda 7;2019-09-13;242;40;Tienda 7_20190913
Tienda 7;2019-09-14;629;125;Tienda 7_20190914
Tienda 7;2019-09-15;98;19;Tienda 7_20190915
Tienda 7;2019-09-16;871;122;Tienda 7_20190916
Tienda 7;2019-09-17;351;124;Tienda 7_20190917
Tienda 7;2019-09-18;209;34;Tienda 7_20190918
Tienda 7;2019-09-19;61;14;Tienda 7_20190919
Tienda 7;2019-09-20;591;104;Tienda 7_20190920
Tienda 7;2019-09-21;113;31;Tienda 7_20190921
Tienda 7;2019-09-22;233;42;Tienda 7_20190922
Tienda 7;2019-09-23;99;26;Tienda 7_20190923
Tienda 7;2019-09-24;702;113;Tienda 7_20190924
Tienda 7;2019-09-25;414;82;Tienda 7_20190925
Tienda 7;2019-09-26;165;26;Tienda 7_20190926
Tienda 7;2019-09-27;169;41;Tienda 7_20190927
Tienda 7;2019-09-28;129;37;Tienda 7_20190928
Tienda 7;2019-09-29;232;38;Tienda 7_20190929
Tienda 7;2019-09-30;224;65;Tienda 7_20190930
Tienda 7;2019-10-01;361;54;Tienda 7_20191001
Tienda 7;2019-10-02;306;68;Tienda 7_20191002
Tienda 7;2019-10-03;405;75;Tienda 7_20191003
Tienda 7;2019-10-04;364;71;Tienda 7_20191004
Tienda 7;2019-10-05;339;63;Tienda 7_20191005
Tienda 7;2019-10-06;542;81;Tienda 7_20191006
Tienda 7;2019-10-07;595;119;Tienda 7_20191007
Tienda 7;2019-10-08;361;76;Tienda 7_20191008
Tienda 7;2019-10-09;554;79;Tienda 7_20191009
Tienda 7;2019-10-10;276;62;Tienda 7_20191010
Tienda 7;2019-10-11;374;54;Tienda 7_20191011
Tienda 7;2019-10-12;326;56;Tienda 7_20191012
Tienda 7;2019-10-13;46;33;Tienda 7_20191013
Tienda 7;2019-10-14;231;29;Tienda 7_20191014
Tienda 7;2019-10-15;683;107;Tienda 7_20191015
Tienda 7;2019-10-16;175;55;Tienda 7_20191016
Tienda 7;2019-10-17;713;86;Tienda 7_20191017
Tienda 7;2019-10-18;317;60;Tienda 7_20191018
Tienda 7;2019-10-19;435;82;Tienda 7_20191019
Tienda 7;2019-10-20;201;28;Tienda 7_20191020
Tienda 7;2019-10-21;229;52;Tienda 7_20191021
Tienda 7;2019-10-22;195;45;Tienda 7_20191022
Tienda 7;2019-10-23;580;82;Tienda 7_20191023
Tienda 7;2019-10-24;367;106;Tienda 7_20191024
Tienda 7;2019-10-25;122;32;Tienda 7_20191025
Tienda 7;2019-10-26;329;50;Tienda 7_20191026
Tienda 7;2019-10-27;379;67;Tienda 7_20191027
Tienda 7;2019-10-28;167;50;Tienda 7_20191028
Tienda 7;2019-10-29;368;76;Tienda 7_20191029
Tienda 7;2019-10-30;95;16;Tienda 7_20191030
Tienda 7;2019-10-31;203;28;Tienda 7_20191031
Tienda 7;2019-11-01;331;46;Tienda 7_20191101
Tienda 7;2019-11-02;301;50;Tienda 7_20191102
Tienda 7;2019-11-03;121;29;Tienda 7_20191103
Tienda 7;2019-11-04;288;68;Tienda 7_20191104
Tienda 7;2019-11-05;475;104;Tienda 7_20191105
Tienda 7;2019-11-06;166;71;Tienda 7_20191106
Tienda 7;2019-11-07;131;22;Tienda 7_20191107
Tienda 7;2019-11-08;140;34;Tienda 7_20191108
Tienda 7;2019-11-09;335;64;Tienda 7_20191109
Tienda 7;2019-11-10;108;13;Tienda 7_20191110
Tienda 7;2019-11-11;706;130;Tienda 7_20191111
Tienda 7;2019-11-12;569;117;Tienda 7_20191112
Tienda 7;2019-11-13;53;13;Tienda 7_20191113
Tienda 7;2019-11-14;555;113;Tienda 7_20191114
Tienda 7;2019-11-15;53;8;Tienda 7_20191115
Tienda 7;2019-11-16;42;15;Tienda 7_20191116
Tienda 7;2019-11-17;422;119;Tienda 7_20191117
Tienda 7;2019-11-18;543;78;Tienda 7_20191118
Tienda 7;2019-11-19;304;58;Tienda 7_20191119
Tienda 7;2019-11-20;203;42;Tienda 7_20191120
Tienda 7;2019-11-21;166;31;Tienda 7_20191121
Tienda 7;2019-11-22;126;31;Tienda 7_20191122
Tienda 7;2019-11-23;91;27;Tienda 7_20191123
Tienda 7;2019-11-24;140;35;Tienda 7_20191124
Tienda 7;2019-11-25;265;31;Tienda 7_20191125
Tienda 7;2019-11-26;271;41;Tienda 7_20191126
Tienda 7;2019-11-27;427;62;Tienda 7_20191127
Tienda 7;2019-11-28;291;59;Tienda 7_20191128
Tienda 7;2019-11-29;225;91;Tienda 7_20191129
Tienda 7;2019-11-30;117;24;Tienda 7_20191130
Tienda 7;2019-12-01;283;101;Tienda 7_20191201
Tienda 7;2019-12-02;798;104;Tienda 7_20191202
Tienda 7;2019-12-03;162;23;Tienda 7_20191203
Tienda 7;2019-12-04;188;53;Tienda 7_20191204
Tienda 7;2019-12-05;1011;123;Tienda 7_20191205
Tienda 7;2019-12-06;128;26;Tienda 7_20191206
Tienda 7;2019-12-07;175;30;Tienda 7_20191207
Tienda 7;2019-12-08;279;66;Tienda 7_20191208
Tienda 7;2019-12-09;70;37;Tienda 7_20191209
Tienda 7;2019-12-10;42;11;Tienda 7_20191210
Tienda 7;2019-12-11;138;28;Tienda 7_20191211
Tienda 7;2019-12-12;147;62;Tienda 7_20191212
Tienda 7;2019-12-13;465;109;Tienda 7_20191213
Tienda 7;2019-12-14;237;50;Tienda 7_20191214
Tienda 7;2019-12-15;416;72;Tienda 7_20191215
Tienda 7;2019-12-16;175;33;Tienda 7_20191216
Tienda 7;2019-12-17;297;73;Tienda 7_20191217
Tienda 7;2019-12-18;573;93;Tienda 7_20191218
Tienda 7;2019-12-19;77;21;Tienda 7_20191219
Tienda 7;2019-12-20;317;65;Tienda 7_20191220
Tienda 7;2019-12-21;310;54;Tienda 7_20191221
Tienda 7;2019-12-22;576;90;Tienda 7_20191222
Tienda 7;2019-12-23;144;28;Tienda 7_20191223
Tienda 7;2019-12-24;371;74;Tienda 7_20191224
Tienda 7;2019-12-25;50;9;Tienda 7_20191225
Tienda 7;2019-12-26;255;82;Tienda 7_20191226
Tienda 7;2019-12-27;264;46;Tienda 7_20191227
Tienda 7;2019-12-28;442;86;Tienda 7_20191228
Tienda 7;2019-12-29;681;134;Tienda 7_20191229
Tienda 7;2019-12-30;113;19;Tienda 7_20191230
Tienda 7;2019-12-31;521;79;Tienda 7_20191231
Tienda 8;2019-01-01;113;57;Tienda 8_20190101
Tienda 8;2019-01-02;245;136;Tienda 8_20190102
Tienda 8;2019-01-03;406;168;Tienda 8_20190103
Tienda 8;2019-01-04;82;34;Tienda 8_20190104
Tienda 8;2019-01-05;189;39;Tienda 8_20190105
Tienda 8;2019-01-06;98;45;Tienda 8_20190106
Tienda 8;2019-01-07;239;112;Tienda 8_20190107
Tienda 8;2019-01-08;87;44;Tienda 8_20190108
Tienda 8;2019-01-09;220;73;Tienda 8_20190109
Tienda 8;2019-01-10;175;74;Tienda 8_20190110
Tienda 8;2019-01-11;32;13;Tienda 8_20190111
Tienda 8;2019-01-12;57;24;Tienda 8_20190112
Tienda 8;2019-01-13;397;213;Tienda 8_20190113
Tienda 8;2019-01-14;80;69;Tienda 8_20190114
Tienda 8;2019-01-15;62;20;Tienda 8_20190115
Tienda 8;2019-01-16;825;225;Tienda 8_20190116
Tienda 8;2019-01-17;253;113;Tienda 8_20190117
Tienda 8;2019-01-18;202;99;Tienda 8_20190118
Tienda 8;2019-01-19;639;136;Tienda 8_20190119
Tienda 8;2019-01-20;559;131;Tienda 8_20190120
Tienda 8;2019-01-21;88;48;Tienda 8_20190121
Tienda 8;2019-01-22;152;116;Tienda 8_20190122
Tienda 8;2019-01-23;825;186;Tienda 8_20190123
Tienda 8;2019-01-24;103;48;Tienda 8_20190124
Tienda 8;2019-01-25;76;41;Tienda 8_20190125
Tienda 8;2019-01-26;259;118;Tienda 8_20190126
Tienda 8;2019-01-27;16;7;Tienda 8_20190127
Tienda 8;2019-01-28;143;45;Tienda 8_20190128
Tienda 8;2019-01-29;133;31;Tienda 8_20190129
Tienda 8;2019-01-30;92;57;Tienda 8_20190130
Tienda 8;2019-01-31;71;18;Tienda 8_20190131
Tienda 8;2019-02-01;526;153;Tienda 8_20190201
Tienda 8;2019-02-02;213;54;Tienda 8_20190202
Tienda 8;2019-02-03;221;77;Tienda 8_20190203
Tienda 8;2019-02-04;50;24;Tienda 8_20190204
Tienda 8;2019-02-05;212;117;Tienda 8_20190205
Tienda 8;2019-02-06;298;126;Tienda 8_20190206
Tienda 8;2019-02-07;143;62;Tienda 8_20190207
Tienda 8;2019-02-08;60;43;Tienda 8_20190208
Tienda 8;2019-02-09;346;95;Tienda 8_20190209
Tienda 8;2019-02-10;101;47;Tienda 8_20190210
Tienda 8;2019-02-11;338;148;Tienda 8_20190211
Tienda 8;2019-02-12;211;122;Tienda 8_20190212
Tienda 8;2019-02-13;123;73;Tienda 8_20190213
Tienda 8;2019-02-14;125;55;Tienda 8_20190214
Tienda 8;2019-02-15;402;111;Tienda 8_20190215
Tienda 8;2019-02-16;400;166;Tienda 8_20190216
Tienda 8;2019-02-17;261;198;Tienda 8_20190217
Tienda 8;2019-02-18;445;105;Tienda 8_20190218
Tienda 8;2019-02-19;323;76;Tienda 8_20190219
Tienda 8;2019-02-20;165;118;Tienda 8_20190220
Tienda 8;2019-02-21;107;45;Tienda 8_20190221
Tienda 8;2019-02-22;582;195;Tienda 8_20190222
Tienda 8;2019-02-23;166;68;Tienda 8_20190223
Tienda 8;2019-02-24;78;21;Tienda 8_20190224
Tienda 8;2019-02-25;558;178;Tienda 8_20190225
Tienda 8;2019-02-26;59;25;Tienda 8_20190226
Tienda 8;2019-02-27;78;33;Tienda 8_20190227
Tienda 8;2019-02-28;156;38;Tienda 8_20190228
Tienda 8;2019-03-01;613;239;Tienda 8_20190301
Tienda 8;2019-03-02;459;215;Tienda 8_20190302
Tienda 8;2019-03-03;51;12;Tienda 8_20190303
Tienda 8;2019-03-04;80;49;Tienda 8_20190304
Tienda 8;2019-03-05;156;88;Tienda 8_20190305
Tienda 8;2019-03-06;588;211;Tienda 8_20190306
Tienda 8;2019-03-07;100;28;Tienda 8_20190307
Tienda 8;2019-03-08;181;46;Tienda 8_20190308
Tienda 8;2019-03-09;117;38;Tienda 8_20190309
Tienda 8;2019-03-10;911;214;Tienda 8_20190310
Tienda 8;2019-03-11;36;21;Tienda 8_20190311
Tienda 8;2019-03-12;113;27;Tienda 8_20190312
Tienda 8;2019-03-13;272;135;Tienda 8_20190313
Tienda 8;2019-03-14;75;29;Tienda 8_20190314
Tienda 8;2019-03-15;240;62;Tienda 8_20190315
Tienda 8;2019-03-16;232;105;Tienda 8_20190316
Tienda 8;2019-03-17;370;140;Tienda 8_20190317
Tienda 8;2019-03-18;35;9;Tienda 8_20190318
Tienda 8;2019-03-19;444;146;Tienda 8_20190319
Tienda 8;2019-03-20;90;55;Tienda 8_20190320
Tienda 8;2019-03-21;485;179;Tienda 8_20190321
Tienda 8;2019-03-22;613;193;Tienda 8_20190322
Tienda 8;2019-03-23;541;139;Tienda 8_20190323
Tienda 8;2019-03-24;463;147;Tienda 8_20190324
Tienda 8;2019-03-25;403;212;Tienda 8_20190325
Tienda 8;2019-03-26;520;135;Tienda 8_20190326
Tienda 8;2019-03-27;192;90;Tienda 8_20190327
Tienda 8;2019-03-28;32;18;Tienda 8_20190328
Tienda 8;2019-03-29;38;12;Tienda 8_20190329
Tienda 8;2019-03-30;696;221;Tienda 8_20190330
Tienda 8;2019-03-31;452;198;Tienda 8_20190331
Tienda 8;2019-04-01;98;59;Tienda 8_20190401
Tienda 8;2019-04-02;184;70;Tienda 8_20190402
Tienda 8;2019-04-03;327;207;Tienda 8_20190403
Tienda 8;2019-04-04;292;127;Tienda 8_20190404
Tienda 8;2019-04-05;404;211;Tienda 8_20190405
Tienda 8;2019-04-06;88;35;Tienda 8_20190406
Tienda 8;2019-04-07;214;79;Tienda 8_20190407
Tienda 8;2019-04-08;345;120;Tienda 8_20190408
Tienda 8;2019-04-09;136;98;Tienda 8_20190409
Tienda 8;2019-04-10;50;13;Tienda 8_20190410
Tienda 8;2019-04-11;77;60;Tienda 8_20190411
Tienda 8;2019-04-12;192;84;Tienda 8_20190412
Tienda 8;2019-04-13;599;215;Tienda 8_20190413
Tienda 8;2019-04-14;92;37;Tienda 8_20190414
Tienda 8;2019-04-15;193;108;Tienda 8_20190415
Tienda 8;2019-04-16;172;106;Tienda 8_20190416
Tienda 8;2019-04-17;197;64;Tienda 8_20190417
Tienda 8;2019-04-18;220;60;Tienda 8_20190418
Tienda 8;2019-04-19;213;110;Tienda 8_20190419
Tienda 8;2019-04-20;61;25;Tienda 8_20190420
Tienda 8;2019-04-21;214;97;Tienda 8_20190421
Tienda 8;2019-04-22;31;20;Tienda 8_20190422
Tienda 8;2019-04-23;150;36;Tienda 8_20190423
Tienda 8;2019-04-24;203;79;Tienda 8_20190424
Tienda 8;2019-04-25;323;146;Tienda 8_20190425
Tienda 8;2019-04-26;351;117;Tienda 8_20190426
Tienda 8;2019-04-27;589;166;Tienda 8_20190427
Tienda 8;2019-04-28;270;189;Tienda 8_20190428
Tienda 8;2019-04-29;81;39;Tienda 8_20190429
Tienda 8;2019-04-30;269;108;Tienda 8_20190430
Tienda 8;2019-05-01;261;81;Tienda 8_20190501
Tienda 8;2019-05-02;136;66;Tienda 8_20190502
Tienda 8;2019-05-03;449;145;Tienda 8_20190503
Tienda 8;2019-05-04;548;122;Tienda 8_20190504
Tienda 8;2019-05-05;84;45;Tienda 8_20190505
Tienda 8;2019-05-06;438;171;Tienda 8_20190506
Tienda 8;2019-05-07;410;119;Tienda 8_20190507
Tienda 8;2019-05-08;350;230;Tienda 8_20190508
Tienda 8;2019-05-09;242;106;Tienda 8_20190509
Tienda 8;2019-05-10;103;39;Tienda 8_20190510
Tienda 8;2019-05-11;253;57;Tienda 8_20190511
Tienda 8;2019-05-12;549;184;Tienda 8_20190512
Tienda 8;2019-05-13;156;88;Tienda 8_20190513
Tienda 8;2019-05-14;452;177;Tienda 8_20190514
Tienda 8;2019-05-15;391;176;Tienda 8_20190515
Tienda 8;2019-05-16;396;151;Tienda 8_20190516
Tienda 8;2019-05-17;345;187;Tienda 8_20190517
Tienda 8;2019-05-18;115;40;Tienda 8_20190518
Tienda 8;2019-05-19;141;53;Tienda 8_20190519
Tienda 8;2019-05-20;480;143;Tienda 8_20190520
Tienda 8;2019-05-21;509;192;Tienda 8_20190521
Tienda 8;2019-05-22;180;82;Tienda 8_20190522
Tienda 8;2019-05-23;259;175;Tienda 8_20190523
Tienda 8;2019-05-24;231;66;Tienda 8_20190524
Tienda 8;2019-05-25;66;53;Tienda 8_20190525
Tienda 8;2019-05-26;181;53;Tienda 8_20190526
Tienda 8;2019-05-27;523;194;Tienda 8_20190527
Tienda 8;2019-05-28;289;109;Tienda 8_20190528
Tienda 8;2019-05-29;20;11;Tienda 8_20190529
Tienda 8;2019-05-30;463;120;Tienda 8_20190530
Tienda 8;2019-05-31;74;34;Tienda 8_20190531
Tienda 8;2019-06-01;36;28;Tienda 8_20190601
Tienda 8;2019-06-02;689;169;Tienda 8_20190602
Tienda 8;2019-06-03;21;10;Tienda 8_20190603
Tienda 8;2019-06-04;342;102;Tienda 8_20190604
Tienda 8;2019-06-05;170;48;Tienda 8_20190605
Tienda 8;2019-06-06;267;146;Tienda 8_20190606
Tienda 8;2019-06-07;472;152;Tienda 8_20190607
Tienda 8;2019-06-08;53;43;Tienda 8_20190608
Tienda 8;2019-06-09;59;33;Tienda 8_20190609
Tienda 8;2019-06-10;247;84;Tienda 8_20190610
Tienda 8;2019-06-11;125;66;Tienda 8_20190611
Tienda 8;2019-06-12;384;137;Tienda 8_20190612
Tienda 8;2019-06-13;140;38;Tienda 8_20190613
Tienda 8;2019-06-14;491;160;Tienda 8_20190614
Tienda 8;2019-06-15;64;20;Tienda 8_20190615
Tienda 8;2019-06-16;432;141;Tienda 8_20190616
Tienda 8;2019-06-17;111;55;Tienda 8_20190617
Tienda 8;2019-06-18;497;161;Tienda 8_20190618
Tienda 8;2019-06-19;128;57;Tienda 8_20190619
Tienda 8;2019-06-20;310;121;Tienda 8_20190620
Tienda 8;2019-06-21;133;53;Tienda 8_20190621
Tienda 8;2019-06-22;439;174;Tienda 8_20190622
Tienda 8;2019-06-23;146;78;Tienda 8_20190623
Tienda 8;2019-06-24;57;31;Tienda 8_20190624
Tienda 8;2019-06-25;131;57;Tienda 8_20190625
Tienda 8;2019-06-26;544;188;Tienda 8_20190626
Tienda 8;2019-06-27;183;75;Tienda 8_20190627
Tienda 8;2019-06-28;259;64;Tienda 8_20190628
Tienda 8;2019-06-29;101;76;Tienda 8_20190629
Tienda 8;2019-06-30;227;104;Tienda 8_20190630
Tienda 8;2019-07-01;120;53;Tienda 8_20190701
Tienda 8;2019-07-02;394;118;Tienda 8_20190702
Tienda 8;2019-07-03;54;13;Tienda 8_20190703
Tienda 8;2019-07-04;69;30;Tienda 8_20190704
Tienda 8;2019-07-05;300;72;Tienda 8_20190705
Tienda 8;2019-07-06;741;171;Tienda 8_20190706
Tienda 8;2019-07-07;73;60;Tienda 8_20190707
Tienda 8;2019-07-08;297;170;Tienda 8_20190708
Tienda 8;2019-07-09;156;89;Tienda 8_20190709
Tienda 8;2019-07-10;40;19;Tienda 8_20190710
Tienda 8;2019-07-11;444;185;Tienda 8_20190711
Tienda 8;2019-07-12;726;186;Tienda 8_20190712
Tienda 8;2019-07-13;233;75;Tienda 8_20190713
Tienda 8;2019-07-14;157;52;Tienda 8_20190714
Tienda 8;2019-07-15;133;48;Tienda 8_20190715
Tienda 8;2019-07-16;517;133;Tienda 8_20190716
Tienda 8;2019-07-17;57;44;Tienda 8_20190717
Tienda 8;2019-07-18;419;153;Tienda 8_20190718
Tienda 8;2019-07-19;268;105;Tienda 8_20190719
Tienda 8;2019-07-20;87;45;Tienda 8_20190720
Tienda 8;2019-07-21;542;158;Tienda 8_20190721
Tienda 8;2019-07-22;285;119;Tienda 8_20190722
Tienda 8;2019-07-23;231;86;Tienda 8_20190723
Tienda 8;2019-07-24;59;26;Tienda 8_20190724
Tienda 8;2019-07-25;191;64;Tienda 8_20190725
Tienda 8;2019-07-26;367;175;Tienda 8_20190726
Tienda 8;2019-07-27;481;235;Tienda 8_20190727
Tienda 8;2019-07-28;329;134;Tienda 8_20190728
Tienda 8;2019-07-29;117;46;Tienda 8_20190729
Tienda 8;2019-07-30;173;105;Tienda 8_20190730
Tienda 8;2019-07-31;596;169;Tienda 8_20190731
Tienda 8;2019-08-01;43;32;Tienda 8_20190801
Tienda 8;2019-08-02;138;43;Tienda 8_20190802
Tienda 8;2019-08-03;81;60;Tienda 8_20190803
Tienda 8;2019-08-04;162;80;Tienda 8_20190804
Tienda 8;2019-08-05;93;42;Tienda 8_20190805
Tienda 8;2019-08-06;423;130;Tienda 8_20190806
Tienda 8;2019-08-07;148;55;Tienda 8_20190807
Tienda 8;2019-08-08;759;183;Tienda 8_20190808
Tienda 8;2019-08-09;165;68;Tienda 8_20190809
Tienda 8;2019-08-10;254;123;Tienda 8_20190810
Tienda 8;2019-08-11;337;75;Tienda 8_20190811
Tienda 8;2019-08-12;261;92;Tienda 8_20190812
Tienda 8;2019-08-13;233;53;Tienda 8_20190813
Tienda 8;2019-08-14;693;215;Tienda 8_20190814
Tienda 8;2019-08-15;311;163;Tienda 8_20190815
Tienda 8;2019-08-16;579;181;Tienda 8_20190816
Tienda 8;2019-08-17;81;41;Tienda 8_20190817
Tienda 8;2019-08-18;161;94;Tienda 8_20190818
Tienda 8;2019-08-19;138;68;Tienda 8_20190819
Tienda 8;2019-08-20;185;151;Tienda 8_20190820
Tienda 8;2019-08-21;57;17;Tienda 8_20190821
Tienda 8;2019-08-22;248;100;Tienda 8_20190822
Tienda 8;2019-08-23;130;114;Tienda 8_20190823
Tienda 8;2019-08-24;65;24;Tienda 8_20190824
Tienda 8;2019-08-25;464;183;Tienda 8_20190825
Tienda 8;2019-08-26;51;24;Tienda 8_20190826
Tienda 8;2019-08-27;41;27;Tienda 8_20190827
Tienda 8;2019-08-28;107;41;Tienda 8_20190828
Tienda 8;2019-08-29;378;154;Tienda 8_20190829
Tienda 8;2019-08-30;80;33;Tienda 8_20190830
Tienda 8;2019-08-31;224;201;Tienda 8_20190831
Tienda 8;2019-09-01;519;171;Tienda 8_20190901
Tienda 8;2019-09-02;261;102;Tienda 8_20190902
Tienda 8;2019-09-03;141;65;Tienda 8_20190903
Tienda 8;2019-09-04;231;94;Tienda 8_20190904
Tienda 8;2019-09-05;122;51;Tienda 8_20190905
Tienda 8;2019-09-06;85;40;Tienda 8_20190906
Tienda 8;2019-09-07;35;14;Tienda 8_20190907
Tienda 8;2019-09-08;308;238;Tienda 8_20190908
Tienda 8;2019-09-09;424;119;Tienda 8_20190909
Tienda 8;2019-09-10;31;26;Tienda 8_20190910
Tienda 8;2019-09-11;396;96;Tienda 8_20190911
Tienda 8;2019-09-12;426;189;Tienda 8_20190912
Tienda 8;2019-09-13;259;60;Tienda 8_20190913
Tienda 8;2019-09-14;475;169;Tienda 8_20190914
Tienda 8;2019-09-15;153;81;Tienda 8_20190915
Tienda 8;2019-09-16;364;113;Tienda 8_20190916
Tienda 8;2019-09-17;282;81;Tienda 8_20190917
Tienda 8;2019-09-18;164;38;Tienda 8_20190918
Tienda 8;2019-09-19;53;20;Tienda 8_20190919
Tienda 8;2019-09-20;373;89;Tienda 8_20190920
Tienda 8;2019-09-21;180;86;Tienda 8_20190921
Tienda 8;2019-09-22;335;129;Tienda 8_20190922
Tienda 8;2019-09-23;144;104;Tienda 8_20190923
Tienda 8;2019-09-24;499;151;Tienda 8_20190924
Tienda 8;2019-09-25;149;46;Tienda 8_20190925
Tienda 8;2019-09-26;90;36;Tienda 8_20190926
Tienda 8;2019-09-27;179;49;Tienda 8_20190927
Tienda 8;2019-09-28;493;108;Tienda 8_20190928
Tienda 8;2019-09-29;473;156;Tienda 8_20190929
Tienda 8;2019-09-30;514;132;Tienda 8_20190930
Tienda 8;2019-10-01;26;13;Tienda 8_20191001
Tienda 8;2019-10-02;284;184;Tienda 8_20191002
Tienda 8;2019-10-03;125;49;Tienda 8_20191003
Tienda 8;2019-10-04;427;171;Tienda 8_20191004
Tienda 8;2019-10-05;420;135;Tienda 8_20191005
Tienda 8;2019-10-06;177;48;Tienda 8_20191006
Tienda 8;2019-10-07;98;77;Tienda 8_20191007
Tienda 8;2019-10-08;755;161;Tienda 8_20191008
Tienda 8;2019-10-09;414;187;Tienda 8_20191009
Tienda 8;2019-10-10;545;177;Tienda 8_20191010
Tienda 8;2019-10-11;183;52;Tienda 8_20191011
Tienda 8;2019-10-12;77;34;Tienda 8_20191012
Tienda 8;2019-10-13;216;92;Tienda 8_20191013
Tienda 8;2019-10-14;54;18;Tienda 8_20191014
Tienda 8;2019-10-15;219;81;Tienda 8_20191015
Tienda 8;2019-10-16;133;33;Tienda 8_20191016
Tienda 8;2019-10-17;469;171;Tienda 8_20191017
Tienda 8;2019-10-18;338;137;Tienda 8_20191018
Tienda 8;2019-10-19;9;4;Tienda 8_20191019
Tienda 8;2019-10-20;300;209;Tienda 8_20191020
Tienda 8;2019-10-21;402;131;Tienda 8_20191021
Tienda 8;2019-10-22;874;183;Tienda 8_20191022
Tienda 8;2019-10-23;375;112;Tienda 8_20191023
Tienda 8;2019-10-24;589;202;Tienda 8_20191024
Tienda 8;2019-10-25;48;15;Tienda 8_20191025
Tienda 8;2019-10-26;80;54;Tienda 8_20191026
Tienda 8;2019-10-27;84;48;Tienda 8_20191027
Tienda 8;2019-10-28;202;88;Tienda 8_20191028
Tienda 8;2019-10-29;425;136;Tienda 8_20191029
Tienda 8;2019-10-30;71;39;Tienda 8_20191030
Tienda 8;2019-10-31;349;134;Tienda 8_20191031
Tienda 8;2019-11-01;459;169;Tienda 8_20191101
Tienda 8;2019-11-02;39;17;Tienda 8_20191102
Tienda 8;2019-11-03;648;228;Tienda 8_20191103
Tienda 8;2019-11-04;229;83;Tienda 8_20191104
Tienda 8;2019-11-05;82;37;Tienda 8_20191105
Tienda 8;2019-11-06;115;37;Tienda 8_20191106
Tienda 8;2019-11-07;120;72;Tienda 8_20191107
Tienda 8;2019-11-08;391;93;Tienda 8_20191108
Tienda 8;2019-11-09;88;41;Tienda 8_20191109
Tienda 8;2019-11-10;287;64;Tienda 8_20191110
Tienda 8;2019-11-11;40;16;Tienda 8_20191111
Tienda 8;2019-11-12;121;77;Tienda 8_20191112
Tienda 8;2019-11-13;423;86;Tienda 8_20191113
Tienda 8;2019-11-14;64;22;Tienda 8_20191114
Tienda 8;2019-11-15;232;91;Tienda 8_20191115
Tienda 8;2019-11-16;310;115;Tienda 8_20191116
Tienda 8;2019-11-17;586;251;Tienda 8_20191117
Tienda 8;2019-11-18;156;73;Tienda 8_20191118
Tienda 8;2019-11-19;211;87;Tienda 8_20191119
Tienda 8;2019-11-20;554;227;Tienda 8_20191120
Tienda 8;2019-11-21;427;154;Tienda 8_20191121
Tienda 8;2019-11-22;321;203;Tienda 8_20191122
Tienda 8;2019-11-23;91;47;Tienda 8_20191123
Tienda 8;2019-11-24;461;249;Tienda 8_20191124
Tienda 8;2019-11-25;772;236;Tienda 8_20191125
