CLIENTE_ID;EDAD;SEXO;PROVINCIA_ID;RANGO_EDAD;KEY_POBLACION
Cliente 8452;69;HOMBRE;36;65_69;HOMBRE_36_65_69
Cliente 8453;58;HOMBRE;15;55_59;HOMBRE_15_55_59
Cliente 8454;49;HOMBRE;27;45_49;HOMBRE_27_45_49
Cliente 8455;32;HOMBRE;32;30_34;HOMBRE_32_30_34
Cliente 8456;31;HOMBRE;15;30_34;HOMBRE_15_30_34
Cliente 8457;42;HOMBRE;36;40_44;HOMBRE_36_40_44
Cliente 8458;25;HOMBRE;36;25_29;HOMBRE_36_25_29
Cliente 8459;30;HOMBRE;15;30_34;HOMBRE_15_30_34
Cliente 8460;35;MUJER;15;35_39;MUJER_15_35_39
Cliente 8461;45;MUJER;36;45_49;MUJER_36_45_49
Cliente 8462;23;HOMBRE;36;20_24;HOMBRE_36_20_24
Cliente 8463;57;HOMBRE;15;55_59;HOMBRE_15_55_59
Cliente 8464;50;HOMBRE;32;50_54;HOMBRE_32_50_54
Cliente 8465;25;MUJER;36;25_29;MUJER_36_25_29
Cliente 8466;25;MUJER;36;25_29;MUJER_36_25_29
Cliente 8467;25;MUJER;36;25_29;MUJER_36_25_29
Cliente 8468;27;HOMBRE;27;25_29;HOMBRE_27_25_29
Cliente 8469;60;MUJER;36;60_64;MUJER_36_60_64
Cliente 8470;35;HOMBRE;27;35_39;HOMBRE_27_35_39
Cliente 8471;55;HOMBRE;27;55_59;HOMBRE_27_55_59
Cliente 8472;65;HOMBRE;15;65_69;HOMBRE_15_65_69
Cliente 8473;57;HOMBRE;36;55_59;HOMBRE_36_55_59
Cliente 8474;49;HOMBRE;36;45_49;HOMBRE_36_45_49
Cliente 8475;35;MUJER;36;35_39;MUJER_36_35_39
Cliente 8476;51;HOMBRE;27;50_54;HOMBRE_27_50_54
Cliente 8477;43;HOMBRE;27;40_44;HOMBRE_27_40_44
Cliente 8478;43;MUJER;15;40_44;MUJER_15_40_44
Cliente 8479;48;HOMBRE;27;45_49;HOMBRE_27_45_49
Cliente 8480;28;HOMBRE;32;25_29;HOMBRE_32_25_29
Cliente 8481;43;HOMBRE;36;40_44;HOMBRE_36_40_44
Cliente 8482;41;HOMBRE;15;40_44;HOMBRE_15_40_44
Cliente 8483;31;HOMBRE;15;30_34;HOMBRE_15_30_34
Cliente 8484;43;HOMBRE;15;40_44;HOMBRE_15_40_44
Cliente 8485;44;MUJER;36;40_44;MUJER_36_40_44
Cliente 8486;26;HOMBRE;15;25_29;HOMBRE_15_25_29
Cliente 8487;65;HOMBRE;15;65_69;HOMBRE_15_65_69
Cliente 8488;46;MUJER;15;45_49;MUJER_15_45_49
Cliente 8489;26;HOMBRE;36;25_29;HOMBRE_36_25_29
Cliente 8490;35;MUJER;36;35_39;MUJER_36_35_39
Cliente 8491;45;MUJER;15;45_49;MUJER_15_45_49
Cliente 8492;35;MUJER;15;35_39;MUJER_15_35_39
Cliente 8493;29;HOMBRE;15;25_29;HOMBRE_15_25_29
Cliente 8494;28;HOMBRE;15;25_29;HOMBRE_15_25_29
Cliente 8495;53;HOMBRE;15;50_54;HOMBRE_15_50_54
Cliente 8496;30;HOMBRE;36;30_34;HOMBRE_36_30_34
Cliente 8497;45;HOMBRE;36;45_49;HOMBRE_36_45_49
Cliente 8498;58;HOMBRE;15;55_59;HOMBRE_15_55_59
Cliente 8499;22;HOMBRE;36;20_24;HOMBRE_36_20_24
Cliente 8500;65;MUJER;15;65_69;MUJER_15_65_69
Cliente 8501;37;HOMBRE;32;35_39;HOMBRE_32_35_39
Cliente 8502;40;HOMBRE;15;40_44;HOMBRE_15_40_44
Cliente 8503;23;HOMBRE;15;20_24;HOMBRE_15_20_24
Cliente 8504;43;HOMBRE;27;40_44;HOMBRE_27_40_44
Cliente 8505;27;HOMBRE;36;25_29;HOMBRE_36_25_29
Cliente 8506;31;HOMBRE;27;30_34;HOMBRE_27_30_34
Cliente 8507;25;MUJER;36;25_29;MUJER_36_25_29
Cliente 8508;26;HOMBRE;36;25_29;HOMBRE_36_25_29
Cliente 8509;24;MUJER;15;20_24;MUJER_15_20_24
Cliente 8510;61;HOMBRE;15;60_64;HOMBRE_15_60_64
Cliente 8511;28;HOMBRE;15;25_29;HOMBRE_15_25_29
Cliente 8512;43;MUJER;36;40_44;MUJER_36_40_44
Cliente 8513;30;MUJER;36;30_34;MUJER_36_30_34
Cliente 8514;26;HOMBRE;32;25_29;HOMBRE_32_25_29
Cliente 8515;27;HOMBRE;27;25_29;HOMBRE_27_25_29
Cliente 8516;27;HOMBRE;15;25_29;HOMBRE_15_25_29
Cliente 8517;24;HOMBRE;36;20_24;HOMBRE_36_20_24
Cliente 8518;55;MUJER;36;55_59;MUJER_36_55_59
Cliente 8519;52;HOMBRE;27;50_54;HOMBRE_27_50_54
Cliente 8520;47;HOMBRE;15;45_49;HOMBRE_15_45_49
Cliente 8521;37;MUJER;36;35_39;MUJER_36_35_39
Cliente 8522;21;HOMBRE;36;20_24;HOMBRE_36_20_24
Cliente 8523;30;HOMBRE;27;30_34;HOMBRE_27_30_34
Cliente 8524;27;HOMBRE;15;25_29;HOMBRE_15_25_29
Cliente 8525;54;MUJER;15;50_54;MUJER_15_50_54
Cliente 8526;26;HOMBRE;15;25_29;HOMBRE_15_25_29
Cliente 8527;34;HOMBRE;36;30_34;HOMBRE_36_30_34
Cliente 8528;59;MUJER;36;55_59;MUJER_36_55_59
Cliente 8529;48;MUJER;15;45_49;MUJER_15_45_49
Cliente 8530;38;MUJER;36;35_39;MUJER_36_35_39
Cliente 8531;37;MUJER;36;35_39;MUJER_36_35_39
Cliente 8532;65;HOMBRE;27;65_69;HOMBRE_27_65_69
Cliente 8533;36;HOMBRE;36;35_39;HOMBRE_36_35_39
Cliente 8534;50;HOMBRE;27;50_54;HOMBRE_27_50_54
Cliente 8535;30;HOMBRE;27;30_34;HOMBRE_27_30_34
Cliente 8536;27;HOMBRE;36;25_29;HOMBRE_36_25_29
Cliente 8537;51;HOMBRE;27;50_54;HOMBRE_27_50_54
Cliente 8538;57;HOMBRE;15;55_59;HOMBRE_15_55_59
Cliente 8539;39;HOMBRE;15;35_39;HOMBRE_15_35_39
Cliente 8540;50;HOMBRE;36;50_54;HOMBRE_36_50_54
Cliente 8541;41;HOMBRE;27;40_44;HOMBRE_27_40_44
Cliente 8542;46;HOMBRE;32;45_49;HOMBRE_32_45_49
Cliente 8543;36;HOMBRE;15;35_39;HOMBRE_15_35_39
Cliente 8544;35;HOMBRE;27;35_39;HOMBRE_27_35_39
Cliente 8545;42;MUJER;15;40_44;MUJER_15_40_44
Cliente 8546;54;HOMBRE;32;50_54;HOMBRE_32_50_54
Cliente 8547;24;HOMBRE;15;20_24;HOMBRE_15_20_24
Cliente 8548;28;HOMBRE;36;25_29;HOMBRE_36_25_29
Cliente 8549;29;HOMBRE;27;25_29;HOMBRE_27_25_29
Cliente 8550;36;MUJER;36;35_39;MUJER_36_35_39
Cliente 8551;32;HOMBRE;32;30_34;HOMBRE_32_30_34
Cliente 8552;37;HOMBRE;36;35_39;HOMBRE_36_35_39
Cliente 8553;33;HOMBRE;15;30_34;HOMBRE_15_30_34
Cliente 8554;24;HOMBRE;36;20_24;HOMBRE_36_20_24
Cliente 8555;23;HOMBRE;15;20_24;HOMBRE_15_20_24
Cliente 8556;48;HOMBRE;15;45_49;HOMBRE_15_45_49
Cliente 8557;26;HOMBRE;36;25_29;HOMBRE_36_25_29
Cliente 8558;53;HOMBRE;27;50_54;HOMBRE_27_50_54
Cliente 8559;49;HOMBRE;15;45_49;HOMBRE_15_45_49
Cliente 8560;24;MUJER;15;20_24;MUJER_15_20_24
Cliente 8561;39;MUJER;27;35_39;MUJER_27_35_39
Cliente 8562;42;HOMBRE;36;40_44;HOMBRE_36_40_44
Cliente 8563;28;HOMBRE;32;25_29;HOMBRE_32_25_29
Cliente 8564;27;HOMBRE;36;25_29;HOMBRE_36_25_29
Cliente 8565;52;MUJER;36;50_54;MUJER_36_50_54
Cliente 8566;60;HOMBRE;36;60_64;HOMBRE_36_60_64
Cliente 8567;25;HOMBRE;27;25_29;HOMBRE_27_25_29
Cliente 8568;55;HOMBRE;27;55_59;HOMBRE_27_55_59
Cliente 8569;39;HOMBRE;36;35_39;HOMBRE_36_35_39
Cliente 8570;28;MUJER;15;25_29;MUJER_15_25_29
Cliente 8571;19;MUJER;36;15_19;MUJER_36_15_19
Cliente 8572;34;HOMBRE;36;30_34;HOMBRE_36_30_34
Cliente 8573;51;MUJER;36;50_54;MUJER_36_50_54
Cliente 8574;30;HOMBRE;36;30_34;HOMBRE_36_30_34
Cliente 8575;31;HOMBRE;36;30_34;HOMBRE_36_30_34
Cliente 8576;32;HOMBRE;27;30_34;HOMBRE_27_30_34
Cliente 8577;60;MUJER;36;60_64;MUJER_36_60_64
Cliente 8578;23;HOMBRE;32;20_24;HOMBRE_32_20_24
Cliente 8579;23;MUJER;36;20_24;MUJER_36_20_24
Cliente 8580;33;HOMBRE;15;30_34;HOMBRE_15_30_34
Cliente 8581;34;HOMBRE;15;30_34;HOMBRE_15_30_34
Cliente 8582;33;HOMBRE;15;30_34;HOMBRE_15_30_34
Cliente 8583;58;HOMBRE;15;55_59;HOMBRE_15_55_59
Cliente 8584;39;MUJER;36;35_39;MUJER_36_35_39
Cliente 8585;47;MUJER;27;45_49;MUJER_27_45_49
Cliente 8586;21;HOMBRE;15;20_24;HOMBRE_15_20_24
Cliente 8587;24;MUJER;36;20_24;MUJER_36_20_24
Cliente 8588;29;MUJER;15;25_29;MUJER_15_25_29
Cliente 8589;35;MUJER;15;35_39;MUJER_15_35_39
Cliente 8590;32;MUJER;36;30_34;MUJER_36_30_34
Cliente 8591;21;HOMBRE;15;20_24;HOMBRE_15_20_24
Cliente 8592;21;HOMBRE;36;20_24;HOMBRE_36_20_24
Cliente 8593;25;HOMBRE;36;25_29;HOMBRE_36_25_29
Cliente 8594;36;HOMBRE;15;35_39;HOMBRE_15_35_39
Cliente 8595;45;HOMBRE;15;45_49;HOMBRE_15_45_49
Cliente 8596;54;MUJER;15;50_54;MUJER_15_50_54
Cliente 8597;45;HOMBRE;36;45_49;HOMBRE_36_45_49
Cliente 8598;23;HOMBRE;36;20_24;HOMBRE_36_20_24
Cliente 8599;25;HOMBRE;15;25_29;HOMBRE_15_25_29
Cliente 8600;33;HOMBRE;36;30_34;HOMBRE_36_30_34
Cliente 8601;33;MUJER;32;30_34;MUJER_32_30_34
Cliente 8602;63;MUJER;32;60_64;MUJER_32_60_64
Cliente 8603;46;MUJER;15;45_49;MUJER_15_45_49
Cliente 8604;61;HOMBRE;36;60_64;HOMBRE_36_60_64
Cliente 8605;22;HOMBRE;36;20_24;HOMBRE_36_20_24
Cliente 8606;40;HOMBRE;36;40_44;HOMBRE_36_40_44
Cliente 8607;25;MUJER;32;25_29;MUJER_32_25_29
Cliente 8608;38;MUJER;27;35_39;MUJER_27_35_39
Cliente 8609;24;MUJER;15;20_24;MUJER_15_20_24
Cliente 8610;36;HOMBRE;32;35_39;HOMBRE_32_35_39
Cliente 8611;42;HOMBRE;15;40_44;HOMBRE_15_40_44
Cliente 8612;42;MUJER;36;40_44;MUJER_36_40_44
Cliente 8613;34;HOMBRE;27;30_34;HOMBRE_27_30_34
Cliente 8614;44;HOMBRE;27;40_44;HOMBRE_27_40_44
Cliente 8615;42;MUJER;36;40_44;MUJER_36_40_44
Cliente 8616;31;HOMBRE;36;30_34;HOMBRE_36_30_34
Cliente 8617;65;MUJER;27;65_69;MUJER_27_65_69
Cliente 8618;56;MUJER;15;55_59;MUJER_15_55_59
Cliente 8619;46;HOMBRE;36;45_49;HOMBRE_36_45_49
Cliente 8620;23;HOMBRE;36;20_24;HOMBRE_36_20_24
Cliente 8621;62;MUJER;15;60_64;MUJER_15_60_64
Cliente 8622;45;HOMBRE;15;45_49;HOMBRE_15_45_49
Cliente 8623;24;HOMBRE;27;20_24;HOMBRE_27_20_24
Cliente 8624;18;HOMBRE;36;15_19;HOMBRE_36_15_19
Cliente 8625;36;MUJER;36;35_39;MUJER_36_35_39
Cliente 8626;26;HOMBRE;27;25_29;HOMBRE_27_25_29
Cliente 8627;65;MUJER;36;65_69;MUJER_36_65_69
Cliente 8628;41;MUJER;27;40_44;MUJER_27_40_44
Cliente 8629;54;MUJER;27;50_54;MUJER_27_50_54
Cliente 8630;38;HOMBRE;15;35_39;HOMBRE_15_35_39
Cliente 8631;43;HOMBRE;36;40_44;HOMBRE_36_40_44
Cliente 8632;54;MUJER;27;50_54;MUJER_27_50_54
Cliente 8633;38;HOMBRE;36;35_39;HOMBRE_36_35_39
Cliente 8634;53;HOMBRE;36;50_54;HOMBRE_36_50_54
Cliente 8635;37;MUJER;36;35_39;MUJER_36_35_39
Cliente 8636;36;HOMBRE;36;35_39;HOMBRE_36_35_39
Cliente 8637;24;HOMBRE;15;20_24;HOMBRE_15_20_24
Cliente 8638;32;HOMBRE;36;30_34;HOMBRE_36_30_34
Cliente 8639;33;HOMBRE;36;30_34;HOMBRE_36_30_34
Cliente 8640;20;HOMBRE;36;20_24;HOMBRE_36_20_24
Cliente 8641;23;MUJER;15;20_24;MUJER_15_20_24
Cliente 8642;47;HOMBRE;27;45_49;HOMBRE_27_45_49
Cliente 8643;48;MUJER;36;45_49;MUJER_36_45_49
Cliente 8644;34;HOMBRE;15;30_34;HOMBRE_15_30_34
Cliente 8645;53;MUJER;15;50_54;MUJER_15_50_54
Cliente 8646;36;HOMBRE;27;35_39;HOMBRE_27_35_39
Cliente 8647;51;HOMBRE;15;50_54;HOMBRE_15_50_54
Cliente 8648;54;HOMBRE;15;50_54;HOMBRE_15_50_54
Cliente 8649;32;HOMBRE;36;30_34;HOMBRE_36_30_34
Cliente 8650;30;HOMBRE;15;30_34;HOMBRE_15_30_34
Cliente 8651;32;HOMBRE;32;30_34;HOMBRE_32_30_34
Cliente 8652;44;MUJER;36;40_44;MUJER_36_40_44
Cliente 8653;40;HOMBRE;36;40_44;HOMBRE_36_40_44
Cliente 8654;39;HOMBRE;15;35_39;HOMBRE_15_35_39
Cliente 8655;44;HOMBRE;36;40_44;HOMBRE_36_40_44
Cliente 8656;27;MUJER;36;25_29;MUJER_36_25_29
Cliente 8657;26;HOMBRE;15;25_29;HOMBRE_15_25_29
Cliente 8658;38;HOMBRE;36;35_39;HOMBRE_36_35_39
Cliente 8659;23;MUJER;36;20_24;MUJER_36_20_24
Cliente 8660;54;HOMBRE;36;50_54;HOMBRE_36_50_54
Cliente 8661;57;HOMBRE;15;55_59;HOMBRE_15_55_59
Cliente 8662;26;MUJER;15;25_29;MUJER_15_25_29
Cliente 8663;20;MUJER;15;20_24;MUJER_15_20_24
Cliente 8664;34;MUJER;36;30_34;MUJER_36_30_34
Cliente 8665;48;HOMBRE;36;45_49;HOMBRE_36_45_49
Cliente 8666;18;HOMBRE;27;15_19;HOMBRE_27_15_19
Cliente 8667;46;MUJER;27;45_49;MUJER_27_45_49
Cliente 8668;27;MUJER;36;25_29;MUJER_36_25_29
Cliente 8669;25;HOMBRE;36;25_29;HOMBRE_36_25_29
Cliente 8670;61;HOMBRE;36;60_64;HOMBRE_36_60_64
Cliente 8671;34;HOMBRE;15;30_34;HOMBRE_15_30_34
Cliente 8672;29;MUJER;36;25_29;MUJER_36_25_29
Cliente 8673;39;HOMBRE;36;35_39;HOMBRE_36_35_39
Cliente 8674;25;HOMBRE;36;25_29;HOMBRE_36_25_29
Cliente 8675;26;HOMBRE;32;25_29;HOMBRE_32_25_29
Cliente 8676;25;HOMBRE;32;25_29;HOMBRE_32_25_29
Cliente 8677;28;MUJER;36;25_29;MUJER_36_25_29
Cliente 8678;39;HOMBRE;27;35_39;HOMBRE_27_35_39
Cliente 8679;33;HOMBRE;36;30_34;HOMBRE_36_30_34
Cliente 8680;20;HOMBRE;15;20_24;HOMBRE_15_20_24
Cliente 8681;29;HOMBRE;15;25_29;HOMBRE_15_25_29
Cliente 8682;39;HOMBRE;36;35_39;HOMBRE_36_35_39
Cliente 8683;39;HOMBRE;15;35_39;HOMBRE_15_35_39
Cliente 8684;41;HOMBRE;36;40_44;HOMBRE_36_40_44
Cliente 8685;48;MUJER;27;45_49;MUJER_27_45_49
Cliente 8686;63;MUJER;36;60_64;MUJER_36_60_64
Cliente 8687;22;MUJER;32;20_24;MUJER_32_20_24
Cliente 8688;25;MUJER;15;25_29;MUJER_15_25_29
Cliente 8689;60;HOMBRE;36;60_64;HOMBRE_36_60_64
Cliente 8690;28;MUJER;36;25_29;MUJER_36_25_29
Cliente 8691;37;MUJER;32;35_39;MUJER_32_35_39
Cliente 8692;35;HOMBRE;36;35_39;HOMBRE_36_35_39
Cliente 8693;34;HOMBRE;36;30_34;HOMBRE_36_30_34
Cliente 8694;24;HOMBRE;27;20_24;HOMBRE_27_20_24
Cliente 8695;30;MUJER;36;30_34;MUJER_36_30_34
Cliente 8696;28;MUJER;36;25_29;MUJER_36_25_29
Cliente 8697;33;MUJER;36;30_34;MUJER_36_30_34
Cliente 8698;38;HOMBRE;15;35_39;HOMBRE_15_35_39
Cliente 8699;51;HOMBRE;36;50_54;HOMBRE_36_50_54
Cliente 8700;38;MUJER;36;35_39;MUJER_36_35_39
Cliente 8701;45;HOMBRE;15;45_49;HOMBRE_15_45_49
Cliente 8702;47;MUJER;15;45_49;MUJER_15_45_49
Cliente 8703;52;HOMBRE;15;50_54;HOMBRE_15_50_54
Cliente 8704;47;HOMBRE;36;45_49;HOMBRE_36_45_49
Cliente 8705;18;HOMBRE;15;15_19;HOMBRE_15_15_19
Cliente 8706;29;HOMBRE;36;25_29;HOMBRE_36_25_29
Cliente 8707;53;HOMBRE;27;50_54;HOMBRE_27_50_54
Cliente 8708;26;MUJER;15;25_29;MUJER_15_25_29
Cliente 8709;34;MUJER;15;30_34;MUJER_15_30_34
Cliente 8710;30;HOMBRE;36;30_34;HOMBRE_36_30_34
Cliente 8711;36;MUJER;36;35_39;MUJER_36_35_39
Cliente 8712;36;HOMBRE;15;35_39;HOMBRE_15_35_39
Cliente 8713;45;HOMBRE;15;45_49;HOMBRE_15_45_49
Cliente 8714;55;HOMBRE;27;55_59;HOMBRE_27_55_59
Cliente 8715;28;HOMBRE;15;25_29;HOMBRE_15_25_29
Cliente 8716;41;HOMBRE;15;40_44;HOMBRE_15_40_44
Cliente 8717;22;MUJER;15;20_24;MUJER_15_20_24
Cliente 8718;45;MUJER;15;45_49;MUJER_15_45_49
Cliente 8719;50;MUJER;32;50_54;MUJER_32_50_54
Cliente 8720;43;MUJER;15;40_44;MUJER_15_40_44
Cliente 8721;44;HOMBRE;15;40_44;HOMBRE_15_40_44
Cliente 8722;37;MUJER;36;35_39;MUJER_36_35_39
Cliente 8723;33;MUJER;36;30_34;MUJER_36_30_34
Cliente 8724;23;HOMBRE;15;20_24;HOMBRE_15_20_24
Cliente 8725;24;MUJER;36;20_24;MUJER_36_20_24
Cliente 8726;31;MUJER;36;30_34;MUJER_36_30_34
Cliente 8727;34;HOMBRE;15;30_34;HOMBRE_15_30_34
Cliente 8728;23;HOMBRE;27;20_24;HOMBRE_27_20_24
Cliente 8729;26;HOMBRE;15;25_29;HOMBRE_15_25_29
Cliente 8730;39;HOMBRE;27;35_39;HOMBRE_27_35_39
Cliente 8731;49;HOMBRE;36;45_49;HOMBRE_36_45_49
Cliente 8732;25;HOMBRE;15;25_29;HOMBRE_15_25_29
Cliente 8733;34;HOMBRE;36;30_34;HOMBRE_36_30_34
Cliente 8734;52;HOMBRE;27;50_54;HOMBRE_27_50_54
Cliente 8735;38;HOMBRE;15;35_39;HOMBRE_15_35_39
Cliente 8736;36;HOMBRE;27;35_39;HOMBRE_27_35_39
Cliente 8737;35;HOMBRE;36;35_39;HOMBRE_36_35_39
Cliente 8738;53;HOMBRE;36;50_54;HOMBRE_36_50_54
Cliente 8739;27;MUJER;36;25_29;MUJER_36_25_29
Cliente 8740;30;HOMBRE;15;30_34;HOMBRE_15_30_34
Cliente 8741;33;HOMBRE;36;30_34;HOMBRE_36_30_34
Cliente 8742;28;MUJER;15;25_29;MUJER_15_25_29
Cliente 8743;38;HOMBRE;27;35_39;HOMBRE_27_35_39
Cliente 8744;30;HOMBRE;15;30_34;HOMBRE_15_30_34
Cliente 8745;24;HOMBRE;27;20_24;HOMBRE_27_20_24
Cliente 8746;66;MUJER;32;65_69;MUJER_32_65_69
Cliente 8747;29;MUJER;36;25_29;MUJER_36_25_29
Cliente 8748;30;HOMBRE;36;30_34;HOMBRE_36_30_34
Cliente 8749;22;HOMBRE;15;20_24;HOMBRE_15_20_24
Cliente 8750;37;HOMBRE;15;35_39;HOMBRE_15_35_39
Cliente 8751;40;HOMBRE;32;40_44;HOMBRE_32_40_44
Cliente 8752;19;HOMBRE;27;15_19;HOMBRE_27_15_19
Cliente 8753;29;HOMBRE;36;25_29;HOMBRE_36_25_29
Cliente 8754;52;HOMBRE;15;50_54;HOMBRE_15_50_54
Cliente 8755;24;MUJER;36;20_24;MUJER_36_20_24
Cliente 8756;36;MUJER;15;35_39;MUJER_15_35_39
Cliente 8757;28;HOMBRE;15;25_29;HOMBRE_15_25_29
Cliente 8758;41;HOMBRE;27;40_44;HOMBRE_27_40_44
Cliente 8759;43;HOMBRE;15;40_44;HOMBRE_15_40_44
Cliente 8760;46;MUJER;36;45_49;MUJER_36_45_49
Cliente 8761;28;MUJER;15;25_29;MUJER_15_25_29
Cliente 8762;45;MUJER;36;45_49;MUJER_36_45_49
Cliente 8763;33;HOMBRE;36;30_34;HOMBRE_36_30_34
Cliente 8764;28;MUJER;15;25_29;MUJER_15_25_29
Cliente 8765;33;HOMBRE;15;30_34;HOMBRE_15_30_34
Cliente 8766;47;HOMBRE;15;45_49;HOMBRE_15_45_49
Cliente 8767;25;HOMBRE;27;25_29;HOMBRE_27_25_29
Cliente 8768;37;HOMBRE;36;35_39;HOMBRE_36_35_39
Cliente 8769;24;MUJER;27;20_24;MUJER_27_20_24
Cliente 8770;39;MUJER;32;35_39;MUJER_32_35_39
Cliente 8771;41;HOMBRE;36;40_44;HOMBRE_36_40_44
Cliente 8772;21;HOMBRE;36;20_24;HOMBRE_36_20_24
Cliente 8773;45;MUJER;36;45_49;MUJER_36_45_49
Cliente 8774;41;HOMBRE;36;40_44;HOMBRE_36_40_44
Cliente 8775;53;HOMBRE;32;50_54;HOMBRE_32_50_54
Cliente 8776;45;HOMBRE;15;45_49;HOMBRE_15_45_49
Cliente 8777;38;HOMBRE;27;35_39;HOMBRE_27_35_39
Cliente 8778;42;HOMBRE;36;40_44;HOMBRE_36_40_44
Cliente 8779;26;HOMBRE;36;25_29;HOMBRE_36_25_29
Cliente 8780;54;HOMBRE;32;50_54;HOMBRE_32_50_54
Cliente 8781;50;MUJER;15;50_54;MUJER_15_50_54
Cliente 8782;28;MUJER;15;25_29;MUJER_15_25_29
Cliente 8783;59;HOMBRE;36;55_59;HOMBRE_36_55_59
Cliente 8784;43;HOMBRE;27;40_44;HOMBRE_27_40_44
Cliente 8785;48;HOMBRE;15;45_49;HOMBRE_15_45_49
Cliente 8786;26;MUJER;36;25_29;MUJER_36_25_29
Cliente 8787;28;HOMBRE;27;25_29;HOMBRE_27_25_29
Cliente 8788;46;HOMBRE;15;45_49;HOMBRE_15_45_49
Cliente 8789;55;HOMBRE;15;55_59;HOMBRE_15_55_59
Cliente 8790;37;HOMBRE;36;35_39;HOMBRE_36_35_39
Cliente 8791;53;HOMBRE;36;50_54;HOMBRE_36_50_54
Cliente 8792;34;MUJER;36;30_34;MUJER_36_30_34
Cliente 8793;27;HOMBRE;15;25_29;HOMBRE_15_25_29
Cliente 8794;28;HOMBRE;27;25_29;HOMBRE_27_25_29
Cliente 8795;26;MUJER;36;25_29;MUJER_36_25_29
Cliente 8796;33;MUJER;36;30_34;MUJER_36_30_34
Cliente 8797;56;HOMBRE;32;55_59;HOMBRE_32_55_59
Cliente 8798;32;HOMBRE;27;30_34;HOMBRE_27_30_34
Cliente 8799;42;HOMBRE;36;40_44;HOMBRE_36_40_44
Cliente 8800;48;HOMBRE;27;45_49;HOMBRE_27_45_49
Cliente 8801;28;HOMBRE;15;25_29;HOMBRE_15_25_29
Cliente 8802;50;MUJER;15;50_54;MUJER_15_50_54
Cliente 8803;28;HOMBRE;27;25_29;HOMBRE_27_25_29
Cliente 8804;34;MUJER;36;30_34;MUJER_36_30_34
Cliente 8805;56;MUJER;36;55_59;MUJER_36_55_59
Cliente 8806;50;HOMBRE;36;50_54;HOMBRE_36_50_54
Cliente 8807;53;MUJER;27;50_54;MUJER_27_50_54
Cliente 8808;31;MUJER;36;30_34;MUJER_36_30_34
Cliente 8809;34;MUJER;32;30_34;MUJER_32_30_34
Cliente 8810;43;HOMBRE;36;40_44;HOMBRE_36_40_44
Cliente 8811;40;MUJER;36;40_44;MUJER_36_40_44
Cliente 8812;49;MUJER;15;45_49;MUJER_15_45_49
Cliente 8813;24;HOMBRE;15;20_24;HOMBRE_15_20_24
Cliente 8814;38;MUJER;36;35_39;MUJER_36_35_39
Cliente 8815;38;MUJER;32;35_39;MUJER_32_35_39
Cliente 8816;40;MUJER;15;40_44;MUJER_15_40_44
Cliente 8817;37;MUJER;36;35_39;MUJER_36_35_39
Cliente 8818;41;HOMBRE;36;40_44;HOMBRE_36_40_44
Cliente 8819;25;HOMBRE;15;25_29;HOMBRE_15_25_29
Cliente 8820;31;HOMBRE;36;30_34;HOMBRE_36_30_34
Cliente 8821;42;HOMBRE;15;40_44;HOMBRE_15_40_44
Cliente 8822;44;HOMBRE;15;40_44;HOMBRE_15_40_44
Cliente 8823;43;HOMBRE;15;40_44;HOMBRE_15_40_44
Cliente 8824;29;HOMBRE;32;25_29;HOMBRE_32_25_29
Cliente 8825;25;MUJER;27;25_29;MUJER_27_25_29
Cliente 8826;46;MUJER;36;45_49;MUJER_36_45_49
Cliente 8827;29;HOMBRE;36;25_29;HOMBRE_36_25_29
Cliente 8828;30;HOMBRE;36;30_34;HOMBRE_36_30_34
Cliente 8829;53;MUJER;36;50_54;MUJER_36_50_54
Cliente 8830;44;HOMBRE;36;40_44;HOMBRE_36_40_44
Cliente 8831;53;HOMBRE;15;50_54;HOMBRE_15_50_54
Cliente 8832;30;HOMBRE;36;30_34;HOMBRE_36_30_34
Cliente 8833;46;HOMBRE;15;45_49;HOMBRE_15_45_49
Cliente 8834;25;HOMBRE;36;25_29;HOMBRE_36_25_29
Cliente 8835;40;HOMBRE;36;40_44;HOMBRE_36_40_44
Cliente 8836;43;HOMBRE;36;40_44;HOMBRE_36_40_44
Cliente 8837;40;MUJER;15;40_44;MUJER_15_40_44
Cliente 8838;37;MUJER;36;35_39;MUJER_36_35_39
Cliente 8839;66;HOMBRE;36;65_69;HOMBRE_36_65_69
Cliente 8840;40;MUJER;36;40_44;MUJER_36_40_44
Cliente 8841;43;HOMBRE;36;40_44;HOMBRE_36_40_44
Cliente 8842;46;HOMBRE;36;45_49;HOMBRE_36_45_49
Cliente 8843;45;MUJER;15;45_49;MUJER_15_45_49
Cliente 8844;32;HOMBRE;15;30_34;HOMBRE_15_30_34
Cliente 8845;27;HOMBRE;36;25_29;HOMBRE_36_25_29
Cliente 8846;42;HOMBRE;15;40_44;HOMBRE_15_40_44
Cliente 8847;31;HOMBRE;36;30_34;HOMBRE_36_30_34
Cliente 8848;58;MUJER;15;55_59;MUJER_15_55_59
Cliente 8849;29;HOMBRE;36;25_29;HOMBRE_36_25_29
Cliente 8850;44;HOMBRE;27;40_44;HOMBRE_27_40_44
Cliente 8851;39;HOMBRE;15;35_39;HOMBRE_15_35_39
Cliente 8852;53;MUJER;36;50_54;MUJER_36_50_54
Cliente 8853;26;MUJER;27;25_29;MUJER_27_25_29
